Customer_ID,Signup_Date,Gender,Age,Annual_Income,Credit_Score,Customer_Segment,Activity_Score
CUST-2048,05-10-2023,male,56.0,"$34,332.97",672.0,prem,33.2
CUST-2049,22/03/2023,male,55.0, 65360.04 ,557.0,VIP,29.4
cust-2050  ,2021-05-21,F,30.0, 66239.30 ,667.0,standard,30.6
CUST-2051,"October 21, 2021",M,43.0,"45,924.11",805.0,Standard,31.2
CUST-2052,14/12/2022,Male,44.0,"$141,611.71",682.0,Premium,32.5
CUST-2053,"February 17, 2023",Female,41.0,$53984.02,697.0,Premium,34.6
CUST-2054,2022.04.05,Female,31.0, 120005.09 ,585.0,,35.4
CUST-2055,2021-01-06,M,30.0,"$43,466.12",634.0,VIP,35.7
CUST-2056,01-20-2021,Male,38.0,"$83,674.99",652.0,Standard,33.9
CUST-2057,09/08/2021,female,52.0,$92133.83,656.0,VIP,32.5
CUST-2058,2022.07.16,female,45.0,"37,954.24",776.0,Standard,34.9
CUST-2059,"June 25, 2022",M,34.0, 118537.54 ,722.0,Standard,37.7
CUST-2060,04-24-2021,female,47.0,"117,157.85",597.0,Standard,37.3
CUST-2061,09-01-2021,Female,35.0,"93,437.65",698.0,vip,37.3
CUST-2062,2021-05-05,F,52.0, 74252.30 ,717.0,Standard,35.5
CUST-2063,"September 02, 2021",m,35.0, 93656.61 ,766.0,Standard,37.9
CUST-2064,2022.10.17,Female,34.0,$56350.87,799.0,Standard,39.2
cust-2065  ,2022-04-14,Female,25.0,$118882.31,604.0,Standard,43.1
CUST-2066,"April 24, 2021",F,22.0,"$108,114.34",619.0,Standard,41.3
CUST-2067,2022.09.04,F,52.0,"41,165.99",586.0,Standard,40.6
CUST-2068,2021.01.17,Male,32.0,$77554.25,662.0,vip,41.0
CUST-2069,12/08/2022,Unknown,42.0,$50287.30,715.0,Standard,42.3
CUST-2070,06/01/2023,Female,37.0,"$97,483.63",754.0,Standard,41.9
CUST-2071,"October 26, 2021",Female,44.0, 118052.71 ,674.0,Premium,40.2
CUST-2072,2021.01.02,F,39.0,"143,555.27",656.0,VIP,41.9
CUST-2073,28/12/2021,female,23.0,"100,912.31",691.0,standard,43.4
CUST-2074,"August 08, 2022",M,50.0, 33250.67 ,617.0,Standard,
CUST-2075,2021-07-11,FEMALE,32.0,$51363.17,837.0,Premium,44.2
CUST-2076,06-21-2022,female,19.0,"$46,250.97",559.0,Standard,46.6
CUST-2077,2021.03.11,Female,33.0,"$41,147.49",694.0,Standard,46.9
CUST-2078,2022.07.12,male,56.0, 56436.65 ,832.0,Standard,47.0
CUST-2079,2023.03.17,male,48.0,$129644.03,681.0,prem,48.1
cust-2080  ,2022-07-22,Female,34.0,"$29,606.80",666.0,prem,46.4
CUST-2081,"February 04, 2022",Male,34.0,"63,698.81",653.0,standard,46.5
CUST-2082,"February 14, 2021",F,34.0, 30661.53 ,666.0,Standard,42.1
CUST-2083,01-18-2022,female,63.0, 114581.52 ,783.0,Premium,43.9
CUST-2084,2023-02-05,F,43.0,$51844.76,514.0,Premium,40.8
CUST-2085,2022-01-01,female,43.0, 92209.61 ,795.0,Premium,43.8
CUST-2086,20/12/2021,Male,50.0,"$109,323.32",573.0,standard,43.1
CUST-2087,2023-01-21,Female,41.0,"$72,062.98",660.0,Premium,42.7
CUST-2088,2023.03.02,female,35.0,"$57,888.39",648.0,standard,41.4
CUST-2089,01-23-2023,Male,36.0,$61229.58,724.0,standard,40.9
CUST-2090,2021-05-17,f,37.0,"$34,210.97",560.0,standard,43.7
CUST-2091,2021.12.27,Male,38.0,$35791.94,715.0,Premium,38.7
CUST-2092,13/12/2021,m,47.0,$105568.85,832.0,VIP,41.3
CUST-2093,"May 01, 2023",,39.0,"$129,121.03",578.0,Standard,42.0
CUST-2094,"December 14, 2022",m,47.0,"62,221.98",694.0,Premium,39.5
cust-2095  ,09/10/2022,,37.0,"55,046.73",630.0,Standard,37.4
CUST-2096,11/04/2023,F,39.0,"$87,499.22",712.0,Standard,40.8
CUST-2097,"March 06, 2021",F,35.0,"133,753.03",681.0,Standard,38.9
CUST-2098,02-07-2021,male,49.0,"$129,412.41",632.0,prem,36.6
CUST-2099,2021-07-26,F,42.0,"49,810.83",717.0,Standard,38.8
CUST-1010,2022.06.02,F,,"88,774.98",666.0,Standard,51.7
CUST-1011,2021.01.28,Male,32.0,$29086.57,696.0,,52.9
,2021.07.23,Female,41.0,"123,601.76",745.0,,54.6
CUST-1013,06/03/2022,male,35.0,"109,201.63",717.0,Standard,53.7
CUST-1014,2022.04.05,female,35.0,"36,286.91",691.0,Standard,52.8
cust-1015  ,2021-10-12,m,31.0,,707.0,Standard,53.3
CUST-1016,17/02/2023,M,26.0,"$38,451.74",860.0,Standard,52.5
CUST-1017,"December 16, 2022",m,42.0,$40074.58,676.0,,52.3
CUST-1018,12-15-2021,FEMALE,195.0, 131075.71 ,695.0,,56.5
CUST-1019,09/06/2021,male,21.0, 72778.36 ,1250.0,VIP,56.0
CUST-1020,09-08-2023,Male,56.0, 103064.41 ,763.0,VIP,55.3
CUST-1021,2021-04-15,Female,35.0,"$36,004.16",769.0,Standard,54.0
CUST-1022,2022-01-25,M,39.0, 99407.35 ,728.0,Standard,55.5
CUST-1023,INVALID_DATE,female,21.0, 79491.63 ,594.0,Standard,55.1
CUST-1024,01-03-2022,male,31.0, 101485.36 ,803.0,Standard,53.8
CUST-1025,09-11-2022,Male,39.0,"$9,999,999.00",594.0,Premium,
CUST-1026,2023-04-07,m,24.0,"135,627.61",703.0,standard,59.3
CUST-1027,"January 18, 2023",m,43.0,"$128,615.62",623.0,Premium,58.1
CUST-1028,2022-07-04,,31.0, 132901.37 ,675.0,VIP,54.4
CUST-1029,"September 24, 2023",Male,34.0,"116,036.14",705.0,Premium,56.4
cust-1030  ,2021.03.22,male,31.0,"69,129.67",704.0,Standard,55.0
CUST-1031,2021.10.28,Male,60.0, 64796.93 ,712.0,Premium,56.6
CUST-1032,06-26-2023,male,38.0,"$56,991.01",801.0,Standard,52.7
CUST-1033,15/08/2022,male,,$57035.54,714.0,Standard,54.5
CUST-1034,2022-12-23,m,48.0,"$119,139.45",662.0,Premium,52.0
CUST-1035,16/02/2021,Female,23.0,$127203.38,752.0,Standard,53.5
CUST-1036,03-03-2023,Male,41.0, 52037.15 ,769.0,Standard,53.5
CUST-1037,23/03/2021,m,35.0,$115497.71,588.0,Premium,51.6
CUST-1038,2023-06-07,m,22.0, 103601.86 ,725.0,Premium,50.8
CUST-1039,01-25-2022,female,40.0,"$85,901.86",733.0,Premium,52.2
CUST-1040,04-10-2022,f,47.0,"$56,206.57",,Standard,52.4
CUST-1041,06-16-2021,Female,40.0,"$89,809.52",783.0,Standard,53.6
CUST-1042,30/12/2021,m,37.0,$143465.26,669.0,Premium,57.5
CUST-1043,11-18-2022,Female,34.0,"43,442.00",689.0,VIP,54.4
CUST-1044,2022-12-20,female,-8.0, 70753.26 ,667.0,VIP,57.6
,16/09/2022,Male,29.0,"$117,238.93",681.0,Standard,57.8
CUST-1046,01/07/2022,Female,32.0,"$29,952.66",598.0,VIP,56.0
CUST-1047,"June 17, 2021",M,51.0, 29613.83 ,572.0,Premium,
CUST-1048,01-24-2022,Female,42.0,"$32,659.74",800.0,Premium,53.0
CUST-1049,2023.08.06,female,35.0,"138,995.56",616.0,Premium,54.8
CUST-1050,,Male,42.0,"87,273.44",606.0,Standard,
CUST-1051,08-13-2021,Male,33.0,"77,558.30",518.0,Standard,57.6
CUST-1052,2023-05-14,F,30.0, 37644.05 ,632.0,standard,54.7
CUST-1053,2021-08-23,Female,45.0,$60463.73,581.0,Premium,54.7
CUST-1054,04-05-2023,m,50.0, 37245.52 ,803.0,Standard,52.2
